id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4Dq75eGDLZGM9EGP0XHbo2,Trying Not to Love You,59,251880,0,['Nickelback'],['6deZN1bslXzeGvOLaLMOIF'],2011-11-14,0.473,0.924,11,-4.297,0,0.0446,0.0132,0.0,0.184,0.41,160.017,4
0up9rhm9qt2LW7cnoDFCMk,Jiyein Kyun,59,264963,0,"['Pritam', 'Papon']","['1wRPtKGflJrBx9BmLsSwlU', '2FPwX3Gh0w4Qr1v3zSTtcT']",2011-03-15,0.393,0.609,4,-5.954,1,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,4
4Ai0ANRDYwx6mCD4Uty1WS,Piledriver Waltz,59,203880,0,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],2011-06-06,0.443,0.865,4,-4.547,1,0.0391,0.00724,0.000116,0.468,0.474,110.008,4
4qto2kJITIHyE086P4WtkU,Kiss the Rain,59,300413,0,['Yiruma'],['0fauHpmSHwodVYIjTqOGHz'],2011-12-09,0.557,0.0958,8,-18.457,1,0.0542,0.99,0.872,0.145,0.202,112.819,4
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,85,233478,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2012-12-07,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,84,199987,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2012-05-25,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,4
1XGmzt0PVuFgQYYnV2It7A,Payphone,83,231173,1,"['Maroon 5', 'Wiz Khalifa']","['04gDigrS5kc9YWfZHwBETP', '137W8MRPWKqSmrBGDBFSop']",2012-01-01,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,4
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,82,177280,0,['Neon Trees'],['0RpddSzUHfncUWNJXKOsjy'],2012-01-01,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,4
6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,82,154667,0,['MARINA'],['6CwfuxIqcltXDGjfZsMd9A'],2012-04-30,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,4
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,82,206413,0,['Calvin Harris'],['7CajNmpbOovFoOoasH2HaY'],2012-10-29,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
5qaEfEh1AtSdrdrByCP7qR,Demons,82,177507,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2012-09-04,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,4
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),81,202533,0,"['The Script', 'will.i.am']","['3AQRLZ9PuTAozP28Skbq8V', '085pc2PYOi8bGKj0PNjekA']",2012-09-10,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,4
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,80,266600,0,['Of Monsters and Men'],['4dwdTW1Lfiq0cM8nBAqIIz'],2012-01-01,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,80,193400,0,['Carly Rae Jepsen'],['6sFIWsNpZYqfjUpaCgueju'],2012-01-01,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,4
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,79,212862,0,"['Swedish House Mafia', 'John Martin']","['1h6Cn3P4NGzXbaXidqURXs', '2auikkNYqigWStoHWK1Grq']",2012-09-14,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,4
62yJjFtgkhUrXktIoSjgP2,Radioactive,78,186813,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2012-09-04,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,4
1kPpge9JDLpcj15qgrPbYX,Good Time,78,205933,0,"['Owl City', 'Carly Rae Jepsen']","['07QEuhtrNmmZ0zEcqE9SF6', '6sFIWsNpZYqfjUpaCgueju']",2012-01-01,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,4
4esOae7i4rqTbAu9o5Pxco,Girl on Fire,77,224920,0,['Alicia Keys'],['3DiDSECUqqY1AuBP8qtaIa'],2012-11-18,0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.144,92.494,4
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),77,250627,0,"['fun.', 'Janelle Monáe']","['5nCi3BB41mBaMH9gfr6Su0', '6ueGR6SWhUJfvEhqkvMsVs']",2012-02-14,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,4
1K3LRUEcUz5FMtPYyg0F45,Ho Hey,76,163133,0,['The Lumineers'],['16oZKvXb6WkQlVAjwo2Wbg'],2012,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,4
213x4gsFDm04hSqIUkg88w,On Top Of The World,76,192280,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2012-09-04,0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045,4
60wwxj6Dd9NJlirf84wr2c,Clarity,76,271427,0,"['Zedd', 'Foxes']","['2qxJFvFYMEDqd7ui6kSAcq', '7qRll6DYV06u2VuRPAVqug']",2012-01-01,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4
2kfGoV9a5dbSKCNmUWH2ZF,Turning Page,75,255893,0,['Sleeping At Last'],['0MeLMJJcouYXCymQSHPn8g'],2012-06-18,0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241,3
6VObnIkLVruX4UVyxWhlqm,Skyfall,75,286480,0,['Adele'],['4dpARuHxo51G3z768sgnrY'],2012-10-04,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,4
7a44KQsZopbdTRnn53X5qF,World Of Madness - Defqon.1 Anthem 2012,19,300000,0,"['Wildstylez', 'Noisecontrollers']","['0wr85NuJuAYZsRzP1lJgiV', '6qJ61DomA73g7jQEKESw9Z']",2015-12-12,0.458,0.97,10,-6.061,0,0.0506,0.05,0.755,0.338,0.174,150.018,4
7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,75,230253,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2012-06-20,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,4
0AOmbw8AwDnwXhHC3OhdVB,Courtesy Call,74,236898,0,['Thousand Foot Krutch'],['6GfiCQDFYANz5wUkSmb3Dr'],2012-04-17,0.531,0.638,11,-5.145,0,0.0809,0.00409,0.0,0.0822,0.445,164.079,4
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),73,219493,0,['PSY'],['2dd5mrQZvg6SmahdgVKDzh'],2012-01-01,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,4
24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),73,212560,0,"['Calvin Harris', 'Florence Welch']","['7CajNmpbOovFoOoasH2HaY', '0IROOdQ2fQUcoaEPqt1Isg']",2012-10-29,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,4
1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,73,205400,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2012-06-20,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,4
3Y7fpFZbHLpAvWJJYGehz0,Follow The Sun,73,256267,0,['Xavier Rudd'],['5lbM4g6bhxjNX7R5QHP2nD'],2012-01-01,0.611,0.394,0,-10.757,1,0.0416,0.534,4.68e-05,0.108,0.202,123.941,4
0CjaLvAqN97KPVWgOJ1vbD,Dónde está el amor (feat. Jesse & Joy),72,233896,0,"['Pablo Alborán', 'Jesse & Joy']","['5M9Bb4adKAgrOFOhc05Y50', '1mX1TWKpNxDSAH16LgDfiR']",2012,0.597,0.848,4,-5.458,1,0.0406,0.173,0.0,0.373,0.324,139.876,4
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),72,234507,0,"['Calvin Harris', 'Ellie Goulding']","['7CajNmpbOovFoOoasH2HaY', '0X2BH1fck6amBIoJhDVmmJ']",2012-10-29,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,4
3pDhN3qB33AOPhQEkUCaWt,Limbo,72,224693,0,['Daddy Yankee'],['4VMYDCV2IEDYJArk749S6m'],2012-01-01,0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,4
7MXlTgQeo3IVlMpLnZuhxc,It's Time,72,240307,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2012-09-04,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.144,0.86,105.009,4
4odiyU3myG29Ld0wurMfE8,She Doesn't Mind,71,227787,0,['Sean Paul'],['3Isy6kedDrgPYoTS1dazA9'],2012-01-24,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,4
5ivF4eQBqJiVL5IAE9jRyl,I Won't Give Up,71,240166,0,['Jason Mraz'],['4phGZZrJZRo4ElhRtViYdl'],2012-04-13,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,3
5g7rJvWYVrloJZwKiShqlS,Dirty Paws,71,278373,0,['Of Monsters and Men'],['4dwdTW1Lfiq0cM8nBAqIIz'],2012-01-01,0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,4
6kkwzB6hXLIONkEk9JciA6,Weightless,71,480107,0,['Marconi Union'],['3nZ3ed6p4CKc1McTLypr6H'],2012-10-29,0.139,0.22,2,-19.974,0,0.0324,0.856,0.831,0.17,0.0789,71.432,5
7cs7MLtAWvsdf3w5kBvfK2,Nothing's Gonna Hurt You Baby,70,286293,0,['Cigarettes After Sex'],['1QAJqy2dA3ihHBFIHRphZj'],2012-07-21,0.508,0.33,4,-14.071,1,0.0265,0.259,0.154,0.114,0.101,96.818,4
41WTP0gosjYD74B06uS2tL,You Said You'd Grow Old With Me,70,224743,0,['Michael Schulte'],['21aa4pj9BvbFB2iT8kRpnq'],2012-09-28,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,4
2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,69,221493,0,['MARINA'],['6CwfuxIqcltXDGjfZsMd9A'],2012-04-30,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,4
30BsewEJZPxfuLNAlZPFje,"Read All About It, Pt. III",69,283707,0,['Emeli Sandé'],['7sfgqEdoeBTjd8lQsPT3Cy'],2012-01-01,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,4
4sOX1nhpKwFWPvoMMExi3q,Primadonna,69,221075,0,['MARINA'],['6CwfuxIqcltXDGjfZsMd9A'],2012-04-30,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,4
1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,69,208316,0,"['Avicii', 'Nicky Romero']","['1vCWHaC5f2uS3yhpwWbIA6', '5ChF3i92IPZHduM7jN3dpg']",2012-12-29,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,4
38jy6kRlPt8z1GUS9WXeNh,93 Million Miles,68,216387,0,['Jason Mraz'],['4phGZZrJZRo4ElhRtViYdl'],2012-04-13,0.573,0.454,3,-10.286,1,0.0258,0.479,1.36e-05,0.0974,0.515,140.187,4
14EORgkbXqIx5K4Haucmnb,Absolute Zero,68,229840,1,['Stone Sour'],['49qiE8dj4JuNdpYGRPdKbF'],2012-10-17,0.552,0.988,1,-2.555,0,0.0787,0.000108,0.309,0.846,0.619,139.941,4
4yyg2J2uXOjCtCyT64984C,Ends of the Earth,68,284147,0,['Lord Huron'],['6ltzsmQQbmdoHHbLZ4ZN25'],2012-10-08,0.555,0.584,4,-8.667,1,0.0301,0.274,0.0228,0.254,0.41,120.965,4
5ZkAx8zjLiSs1nMmBwJoZS,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",68,218093,0,['Owl City'],['07QEuhtrNmmZ0zEcqE9SF6'],2012-01-01,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,4
3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,68,166933,0,"['Bingo Players', 'Far East Movement']","['1pbHrVayIcVpHI9z97u4bK', '698hF4vcwHwPy8ltmXermq']",2012-12-08,0.801,0.985,7,-2.69,1,0.0647,0.0205,6.86e-06,0.297,0.72,127.99,4
05pKAafT85jeeNhZ6kq7HT,I Won't Give Up,68,240166,0,['Jason Mraz'],['4phGZZrJZRo4ElhRtViYdl'],2012-01-03,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,3
1qUHD9oPIMFHKpR12NY2KC,War of Change,68,231665,0,['Thousand Foot Krutch'],['6GfiCQDFYANz5wUkSmb3Dr'],2012-04-17,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,4
0KbIwqCAHmXWu7hrszXY6j,Party We Will Throw Now!,68,209413,1,"['Warren G', 'Nate Dogg', 'The Game']","['2B4ZHz4QDWJTXPFPgO5peE', '1Oa0bMld0A3u5OTYfMzp5h', '0NbfKEOTQCcwd6o7wSDOHI']",2012-04-24,0.934,0.562,4,-4.609,0,0.24,0.0476,1.31e-06,0.0608,0.712,96.792,4
1KtD0xaLAikgIt5tPbteZQ,Thinking About You (feat. Ayah Marar),67,247933,0,"['Calvin Harris', 'Ayah Marar']","['7CajNmpbOovFoOoasH2HaY', '4xQ2BGOBUXgjxO2PAhrIyS']",2012-10-29,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,4
4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),67,232800,0,"['Calvin Harris', 'Ne-Yo']","['7CajNmpbOovFoOoasH2HaY', '21E3waRsmPlU7jZsS13rcj']",2012-10-29,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,4
5V7mTIcXVU9k2JNu0mE6vy,Fall for You (Acoustic),67,176947,0,['Secondhand Serenade'],['6eouuqqGggqDlYRV63cgPo'],2012,0.433,0.307,0,-8.796,1,0.0327,0.65,0.0,0.0635,0.378,178.114,4
35U4PXL3W3XIkAjEUdhr36,Harvest Moon,67,368784,0,['Poolside'],['5szdY7KaSi7epwyffrbV8c'],2012-07-09,0.782,0.622,2,-5.832,1,0.0411,0.288,0.53,0.58,0.921,106.022,4
2UZZtkoLOg7IHxeTAdPFvd,Weightless Part 1,67,486840,0,['Marconi Union'],['3nZ3ed6p4CKc1McTLypr6H'],2012,0.0783,0.206,2,-20.611,0,0.0337,0.864,0.838,0.179,0.0807,80.341,5
31Tp5iKrVUayn65qhg06nE,She,67,187720,0,['Elvis Costello'],['2BGRfQgtzikz1pzAD0kaEn'],2012,0.333,0.28,1,-12.87,1,0.032,0.427,1.88e-06,0.13,0.276,130.876,4
2oNYsdCasRRlz1shXFAz7D,LOST IN THE ECHO,66,205120,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2012-06-20,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,4
62pSYErgGri97X9aIyBzHm,Got 2 Luv U (feat. Alexis Jordan),66,196640,0,"['Sean Paul', 'Alexis Jordan']","['3Isy6kedDrgPYoTS1dazA9', '5LmYIx9kSWBJOWbP4xAxb1']",2012-01-24,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,4
3DQisSEr1TLp9H0BEeKiQS,Uncover,66,213543,0,['Zara Larsson'],['1Xylc3o4UrD53lo9CvFvVg'],2012,0.556,0.529,2,-4.464,1,0.025,0.4,0.0,0.268,0.308,89.887,4
7x46YkKAwp3yZpaa72n5Mu,Stubborn Love,66,279000,0,['The Lumineers'],['16oZKvXb6WkQlVAjwo2Wbg'],2012,0.596,0.544,0,-11.759,1,0.0362,0.604,0.017,0.262,0.262,115.022,4
0VffaI2jwQknRrxpECYHsF,Greyhound,65,410097,0,['Swedish House Mafia'],['1h6Cn3P4NGzXbaXidqURXs'],2012-01-01,0.723,0.806,0,-4.989,1,0.0521,0.00666,0.876,0.276,0.539,124.976,4
5yGVHzJ2Se8pDzR7FIYUlU,Home Again,65,209920,0,['Michael Kiwanuka'],['0bzfPKdbXL5ezYW2z3UGQj'],2012-01-01,0.564,0.32,9,-11.473,0,0.0306,0.706,0.0,0.123,0.266,85.891,4
4JIYKZzKnlPhL28h0uixzZ,Don't You Dare Forget the Sun,65,193584,0,['Get Scared'],['5r9uIJCoquVtEkCkvcn8Ez'],2012-08-28,0.276,0.814,9,-5.048,0,0.0998,0.000681,0.0,0.107,0.472,144.793,4
7hn8Q8WAxFdL4aZ159GI7C,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,65,305893,0,"['Christina Perri', 'Steve Kazee']","['7H55rcKCfwqkyDFH9wpKM6', '2E0WuV49YeVlDWrmLf4jKK']",2012-11-09,0.272,0.281,10,-8.131,1,0.0307,0.618,0.0,0.111,0.152,138.856,3
1iWgFnhR0oW5Mup8yXDAPW,Soldiers,65,241849,0,['Otherwise'],['1OVyBGCKn7vObVIVPXcmLa'],2012-07-10,0.592,0.877,2,-4.05,0,0.0502,0.0095,0.000171,0.131,0.712,117.106,4
7B1Dl3tXqySkB8OPEwVvSu,We'll Be Coming Back (feat. Example),65,234360,0,"['Calvin Harris', 'Example']","['7CajNmpbOovFoOoasH2HaY', '6Vh6UDWfu9PUSXSzAaB3CW']",2012-10-29,0.596,0.952,7,-4.364,1,0.0873,0.00131,0.0,0.598,0.571,127.945,4
1SDl9wY1MqbpJQW0yKEWxL,Enemies,65,188093,0,['Shinedown'],['70BYFdaZbEKbeauJ670ysI'],2012-03-23,0.507,0.966,1,-2.635,1,0.046,0.00159,0.0,0.336,0.502,136.035,4
1dYw8HTRJnFpeEeMtXj99a,ROADS UNTRAVELED,65,229933,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2012-06-20,0.599,0.788,8,-6.25,0,0.0294,0.263,0.00525,0.155,0.581,100.001,3
1RTYixE1DD3g3upEpmCJpa,In The End,64,228280,0,['Black Veil Brides'],['6O7MpKrY91vlCd4Osi6XKs'],2012-01-01,0.442,0.939,8,-4.18,1,0.0941,0.000183,0.00589,0.0857,0.27,140.021,4
33MnSYLvtOrbj5zwfioEiH,Be Somebody,64,222436,0,['Thousand Foot Krutch'],['6GfiCQDFYANz5wUkSmb3Dr'],2012-04-17,0.457,0.669,6,-5.792,0,0.0288,0.0296,0.0,0.142,0.312,93.987,4
36cmM3MBMWWCFIiQ90U4J8,Bounce (feat. Kelis) - Radio Edit,64,222187,0,"['Calvin Harris', 'Kelis']","['7CajNmpbOovFoOoasH2HaY', '0IF46mUS8NXjgHabxk2MCM']",2012-10-29,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,4
1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),64,240347,0,"['Calvin Harris', 'Tinie Tempah']","['7CajNmpbOovFoOoasH2HaY', '0Tob4H0FLtEONHU1MjpUEp']",2012-10-29,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,4
6AbVJjzv7thIvmMCuhZrmK,Make It Bun Dem,64,213697,0,"['Skrillex', 'Damian Marley']","['5he5w2lnU9x7JFhnwcekXX', '3QJzdZJYIAcoET1GcfpNGi']",2012-05-01,0.556,0.881,7,-2.224,1,0.082,0.00119,0.0,0.0709,0.337,104.973,1
63wsZUhUZLlh1OsyrZq7sz,Fast Car,63,304293,0,"['Boyce Avenue', 'Kina Grannis']","['7CQwac16i1W5ej8YpuL3dv', '7h4j9YTJJuAHzLCc3KCvYu']",2012-07-24,0.487,0.25,10,-9.846,1,0.0289,0.807,0.0,0.0797,0.496,102.614,4
1hQia6rxgfM1ly2hE3StWp,Ishq Wala Love,63,257973,0,"['Vishal-Shekhar', 'Salim Merchant', 'Neeti Mohan', 'Shekhar Ravjiani']","['6Mv8GjQa7LKUGCAqa9qqdb', '1TbRSunWGZ46mqnapcWxrm', '3ZxZ03fj3tXBZHZWzvaLSM', '4xd7mLI7urqrxELaXhAvzw']",2012-08-31,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,4
2qHiyBpxyOXnRGG3t2iE96,"Gone, Gone, Gone",63,209693,0,['Phillip Phillips'],['6p5JxpTc7USNnBnLzctyd4'],2012-01-01,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,4
0Ot6e3wYVQQ1Us9PM977jE,A Little Death,63,209707,0,['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],2012-12-18,0.53,0.763,6,-4.712,0,0.0332,0.0026,1.86e-06,0.105,0.338,88.013,4
2MobJagQB0dGJoRqI8OT0m,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",63,256933,0,['Matt Redman'],['0bz9hDpUbAw5JElgEiuIYZ'],2012-01-01,0.459,0.561,7,-7.091,1,0.0271,0.0839,0.0,0.0998,0.306,144.783,4
1rMfDvE2C8ne8UZj847rKM,Dancing Queen,63,233440,0,['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],2012-01-01,0.508,0.825,9,-9.627,1,0.0451,0.175,0.00133,0.376,0.715,100.548,4
1ocYa8PoVd5e2vPn0xHJcA,Saiyaara,63,252160,0,"['Sohail Sen', 'Mohit Chauhan', 'Taraannum Mallik', 'Kausar Munir']","['1bTROl5p3rGTpvKeWnGgrw', '5GnnSrwNCGyfAU4zuIytiS', '52ad6RmMKGcmhRrOFCyKfH', '3GBSge8pq7mpezUQl0GAOA']",2012-07-16,0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,4
3V375E3xldRPEEcIKiw83l,Without You (Feat. ROSE),63,242677,0,"['G-DRAGON', 'ROSÉ']","['30b9WulBM8sFuBo17nNq9c', '3eVa5w3URK5duf6eyVDbu9']",2012-09-15,0.6,0.678,11,-6.894,1,0.0372,0.0311,0.0,0.338,0.326,123.991,4
00KfIFi2TpAaQGPbRbFbKJ,IN MY REMAINS,62,200693,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2012-06-20,0.553,0.907,9,-5.623,0,0.0484,0.00401,0.0,0.266,0.451,100.967,4
0jXK4Xy4LAEKFgRiTr3M7w,HUNTING FOR YOUR DREAM,62,324453,0,['GALNERYUS'],['3BNDjSD67jJE4fhxX1b2OV'],2012-10-10,0.275,0.925,11,-3.532,1,0.0598,3.82e-06,8.54e-06,0.0877,0.358,177.988,4
5o5yQsdZblzaqzgBFDVJTv,Whine & Kotch,62,217200,1,"['J Capri', 'Charly Black']","['6rgMAmoutpto9ded7xYd20', '5sK8BsvyDl4TFA6KaBf8or']",2012-11-13,0.699,0.675,9,-5.383,1,0.387,0.0654,0.0,0.143,0.442,105.151,4
28urem2KpSOkljclEk8X8G,What If I Was Nothing,62,277347,0,['All That Remains'],['2zgG1GPDvjaBgxeQaVXI14'],2012-11-06,0.436,0.772,4,-5.81,1,0.0377,0.00556,0.0,0.104,0.229,144.015,4
1Gqpa08T7eBAvPQj9O9L2Q,Just Awake,62,218573,0,"['Fear, and Loathing in Las Vegas']",['5iZSZ19Lnt6iQTDITRF7Mn'],2012-08-08,0.357,0.98,5,-1.286,0,0.153,0.00143,0.0,0.196,0.567,191.147,4
4zzi2eD2cEPpQ3a307mPPj,Billie Jean,62,259920,0,['The Civil Wars'],['6J7rw7NELJUCThPbAfyLIE'],2012,0.532,0.203,9,-8.524,0,0.0668,0.829,0.0,0.108,0.543,89.646,4
7thzIJfxiZNZaPFA5OR9s1,Flowers In Your Hair,62,110560,0,['The Lumineers'],['16oZKvXb6WkQlVAjwo2Wbg'],2012,0.676,0.609,7,-10.183,1,0.034,0.753,5.85e-05,0.209,0.557,127.45,4
4E7B45OimTovLiETRzSBly,Smooth Criminal (Glee Cast Version) (feat. 2CELLOS),62,214680,0,"['Glee Cast', '2CELLOS']","['0SCbttzoZTnLFebDYmAWCm', '6Fi8CHfO8WGtu3yO8c2Mc4']",2012-08-28,0.756,0.814,0,-6.11,1,0.0437,0.632,0.00068,0.161,0.905,135.043,4
30kLmKZIWj7n5s28QFNy4F,Gold Dust - SHY FX Re-Edit,62,183000,0,"['DJ Fresh', 'SHY FX']","['6r20qOqY7qDWI0PPTxVMlC', '5oDtp2FC8VqBjTx1aT4P5j']",2012-11-30,0.62,0.932,0,-3.44,1,0.0843,0.00716,0.000674,0.215,0.556,177.017,4
6JBX1drGsMrTE8JrAYYoou,Somebody That I Used To Know,62,205320,0,"['Mayday Parade', 'Vic Fuentes']","['3WfJ1OtrWI7RViX9DMyEGy', '1cIpVfuKuPdekPuNqj3icx']",2012-11-06,0.457,0.939,3,-4.557,1,0.0835,0.00391,9.94e-06,0.145,0.467,136.064,4
6FhB5ZyT4JsIJ0ozDlXCIp,Save Yourself,62,221160,0,['My Darkest Days'],['64g59lHsc4g2jMFokrKDGW'],2012-01-01,0.503,0.921,8,-5.907,0,0.106,0.00093,2.75e-06,0.26,0.359,121.983,4
1sYC1fG7s4p0pTykrJqmgW,Kyon,61,266053,0,"['Pritam', 'Papon', 'Sunidhi Chauhan']","['1wRPtKGflJrBx9BmLsSwlU', '2FPwX3Gh0w4Qr1v3zSTtcT', '3eDT9fwXKuHWFvgZaaYC5v']",2012-06-24,0.726,0.664,2,-6.674,1,0.0331,0.636,0.0,0.0964,0.831,121.922,4
1dFkD1JfRMzwO6hwUsE8aS,Spectrum,61,243413,0,"['Zedd', 'Matthew Koma']","['2qxJFvFYMEDqd7ui6kSAcq', '1mU61l2mcjEFraXZLpvVMo']",2012-01-01,0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,4
60rHc4AkLlP4XVSATvBb6K,I Miss the Misery,61,183507,0,['Halestorm'],['6om12Ev5ppgoMy3OYSoech'],2012-04-03,0.469,0.969,0,-2.219,1,0.0589,0.009,1.11e-05,0.346,0.476,164.042,4
1J6bub4kiTe4h0RCo9IszE,Home,61,210173,0,['Phillip Phillips'],['6p5JxpTc7USNnBnLzctyd4'],2012-01-01,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4
5XsoDbDt98b0FkFLOhsJuS,Lat Lag Gayee,61,280369,0,"['Benny Dayal', 'Shalmali Kholgade']","['61if35zz1W11GejEkxTLEQ', '6uskWv5K2FA0YOAYr7JOUz']",2012-01-25,0.79,0.892,10,-4.038,0,0.0404,0.228,1.18e-06,0.206,0.896,131.991,4
